IP,Country,Download,Upload,Latency,ISP,Timestamp,Latitude,Longitude,ConnectionType,DeviceID,POP,AppID,ExchangeName
51.39.246.88 HTTP/1.1,US,15.509,11.013,199,0,1544800496353,26.4344,50.1033,fixed,83376550-a2bd-448d-a1b8-6660dfdb511c,RUH,105857,Mopub
2001:16a2:94aa:a900:fca3:4693:5eb2:c42d HTTP/1.1,DE,11.569,3.945,136,0,1544800496452,21.5169,39.2192,fixed,75c2452a-3dc4-4460-b627-185a16d225d6,AMS|FRA|LHR,15846075,Mopub
51.39.133.31 HTTP/1.1,US,5.583,18.055,243,0,1544800496459,26.4344,50.1033,cellular,6df54cb4-381a-46c4-9e67-c096ab2509a6,RUH,1392935,Mopub
37.127.41.13 HTTP/1.1,AE,21.188,9.425,100,0,1544800496553,26.5208,50.0245,fixed,346b6eff-4a59-4d34-9cf8-e59f5cff215f,DXB,1392935,Mopub
5.41.207.36 HTTP/1.1,DE,0.363,2.056,226,0,1544800496659,21.5169,39.2192,cellular,c37fb99d-4422-42f7-94c3-a6166f5d521f,FRA|LHR,15846075,Mopub
5.108.115.223 HTTP/1.1,AE,1.593,1.775,141,0,1544800496657,21.5169,39.2192,cellular,7d35273c-cbd8-43d3-a6d2-111d82324747,DXB,698059,Mopub
95.185.203.26 HTTP/1.1,DE,25.349,9.366,165,0,1544800496855,21.5169,39.2192,cellular,31cbffc6-416a-413c-8427-6e5d7f9d1633,FRA|AMS,15846075,Mopub
51.36.17.111 HTTP/1.1,US,6.766,18.094,246,0,1544800496859,24.6537,46.7152,fixed,1533dc48-3b99-4a3c-b3e1-4ff8d7d0523c,RUH,13224155,Mopub
78.95.147.55 HTTP/1.1,GB,7.238,0.000,126,0,1544800496957,24.6537,46.7152,cellular,afa305f0-e608-4534-ae26-4d9e18238b77,LHR|AMS,289674,Mopub
95.219.140.30 HTTP/1.1,DE,32.409,13.956,115,0,1544800496957,26.4344,50.1033,fixed,24e1c9f8-5a73-4f5d-b50e-beeddc996fde,FRA,1392935,Mopub
5.245.5.154 HTTP/1.1,AE,16.979,8.506,76,0,1544800497059,21.5169,39.2192,cellular,7e503010-3fcf-4839-a11e-2a983e002fcb,DXB,1392935,Mopub
51.252.86.138 HTTP/1.1,GB,9.991,12.458,241,0,1544800497153,26.3032,50.1353,cellular,3aefb657-76c1-4a32-8e98-b08a3f20da43,FRA|AMS,1368560,Mopub
95.186.1.250 HTTP/1.1,DE,0.996,3.106,178,0,1544800497253,21.5169,39.2192,fixed,dcab4e4e-f614-421e-9833-a6e84489e346,FRA|LHR,100501,Mopub
151.255.22.29 HTTP/1.1,GB,16.482,14.375,159,0,1544800497257,21.5169,39.2192,fixed,d3ece523-6fb0-46d5-91d9-f193083c1bb7,AMS|FRA|LHR,15846075,Mopub
51.36.172.182 HTTP/1.1,US,0.756,2.087,150,0,1544800497259,26.4344,50.1033,cellular,ac8ea3b2-8da0-4b2a-8fc9-a208c1f1fd26,RUH,783426,Mopub
2001:16a2:3974:4f00:5c6:93f1:6536:1f4b HTTP/1.1,NL,25.790,3.637,117,0,1544800497257,24.6537,46.7152,fixed,7f02d5b2-0d21-420c-88f0-0abe207c8100,AMS|FRA,14322858,Mopub
188.50.46.67 HTTP/1.1,DE,14.001,2.723,131,0,1544800497257,21.5169,39.2192,fixed,c07dd809-a244-4e51-9c75-fecd0c0f222d,AMS|LHR,100414,Mopub
51.253.14.73 HTTP/1.1,DE,0.255,1.835,235,0,1544800497357,26.4344,50.1033,fixed,b2d6ce10-1c3a-4534-a1b1-fd985cc67bbb,AMS|FRA,13224155,Mopub
51.36.112.134 HTTP/1.1,US,25.540,16.653,79,0,1544800497353,21.5169,39.2192,fixed,729cb7ca-efbc-4bf9-859b-c989d210605a,RUH,15846075,Mopub
93.169.243.173 HTTP/1.1,GB,53.541,15.524,156,0,1544800497355,24.6537,46.7152,cellular,f50a37e8-3e69-4e3e-bb7d-8171c8bb9b4c,AMS|FRA|LHR,15846075,Mopub
51.252.151.253 HTTP/1.1,DE,5.300,4.549,167,0,1544800497353,21.5169,39.2192,fixed,bcb0597e-347e-4c5a-b635-f72b6ef82298,FRA|AMS,13224155,Mopub
95.187.154.2 HTTP/1.1,DE,4.556,2.667,174,0,1544800497357,21.5169,39.2192,fixed,672a0933-1660-45c9-8f3c-da6a3a9794f8,AMS|LHR,15846075,Mopub
51.36.212.231 HTTP/1.1,US,12.071,5.143,77,0,1544800497457,21.5169,39.2192,fixed,6b0add97-a69f-47fc-8115-26e340f67b7f,RUH,15846075,Mopub
31.166.115.134 HTTP/1.1,AE,53.346,19.188,101,0,1544800497455,21.5169,39.2192,fixed,9d3721ae-1c00-4ddb-8a98-2ea8a05b641d,DXB,100501,Mopub
78.95.108.182 HTTP/1.1,DE,14.511,13.011,149,0,1544800497557,24.6537,46.7152,fixed,2d72d58c-7320-489b-a816-e76a71bc9986,LHR|AMS,13224155,Mopub
51.39.203.187 HTTP/1.1,US,1.108,20.042,137,0,1544800497657,24.6537,46.7152,cellular,c41e0429-e598-42a1-b095-e149dcba67fa,RUH,783426,Mopub
87.101.157.57 HTTP/1.1,GB,1.313,2.998,180,0,1544800497657,24.6537,46.7152,fixed,52a5a330-1014-490d-8e6d-8f0746876c3b,LHR,4103400,Mopub
51.36.60.149 HTTP/1.1,US,0.465,3.913,224,0,1544800497657,24.6537,46.7152,fixed,74056e0f-7966-4124-9738-804435e8eaf2,RUH,15846075,Mopub
178.80.134.182 HTTP/1.1,AE,19.543,6.864,46,0,1544800497853,26.2794,50.2083,fixed,8f4a17e1-ea49-4678-9b99-b5f5f621fa29,DXB,13224155,Mopub
51.36.127.214 HTTP/1.1,US,12.685,8.649,152,0,1544800498060,21.5169,39.2192,fixed,2736dd25-f8f3-4d5f-b393-31b7aaf5252e,RUH,13224155,Mopub
37.224.129.220 HTTP/1.1,US,22.004,7.119,214,0,1544800498057,24.6537,46.7152,cellular,6e73e6b6-13a5-46a0-ade7-05c428711c93,FRA|LHR,1392935,Mopub
2001:16a2:f47:7468:900e:e978:cfa0:bdfe HTTP/1.1,SG,3.409,5.111,360,0,1544800498157,24.6537,46.7152,fixed,3007abd8-f654-4cb4-b0cf-feb6e918ad97,FRA|LHR,13224155,Mopub
5.111.85.131 HTTP/1.1,AE,26.003,7.482,96,0,1544800498257,21.5169,39.2192,cellular,01e1f5d8-271d-4ad8-94d8-04a1dd73c6e5,DXB,15846075,Mopub
5.244.102.203 HTTP/1.1,AE,19.573,6.892,101,0,1544800498257,21.5169,39.2192,fixed,ae6631e0-a4d0-4f3d-a55b-dc9d578c9147,DXB,4103400,Mopub
77.31.240.239 HTTP/1.1,SG,3.228,1.536,158,0,1544800498257,24.6537,46.7152,fixed,ebbd4b67-4a6a-43ae-ae36-46b13b26f17a,AMS|LHR|FRA,15846075,Mopub
5.156.78.2 HTTP/1.1,US,3.433,3.612,171,0,1544800498459,24.6537,46.7152,fixed,83d37f84-ae1b-406b-8a57-2c6158fa3bcc,FRA|LHR|AMS,13224155,Mopub
51.39.93.34 HTTP/1.1,US,30.086,42.568,80,0,1544800498559,21.5169,39.2192,fixed,35d7622c-9b2c-48ee-a616-3419c86d1987,RUH,1392935,Mopub
2.89.101.212 HTTP/1.1,DE,0.780,6.749,174,0,1544800498557,26.326,43.975,fixed,868d0893-1cea-4c8f-aca9-f63574b18c43,FRA,15846075,Mopub
31.166.233.110 HTTP/1.1,AE,17.884,25.911,56,0,1544800498555,21.5169,39.2192,fixed,e7964aa7-c201-4663-ae00-3f2c2355df6a,DXB,13862807,Mopub
5.41.158.222 HTTP/1.1,NL,0.746,5.574,154,0,1544800498657,21.5169,39.2192,fixed,a81d5bc4-110d-497f-b559-9933da335e63,FRA|LHR,15846075,Mopub
37.105.249.211 HTTP/1.1,US,1.463,5.101,227,0,1544800498753,24.6537,46.7152,fixed,2dc727d2-4b81-4a82-a6b5-de69d50fefff,AMS|LHR,100359,Mopub
2001:16a2:f49:b800:35d4:f060:97b1:cda7 HTTP/1.1,DE,28.807,15.515,120,0,1544800498757,24.6537,46.7152,fixed,33e349e5-8a85-480f-8814-73b7938d09b8,LHR|AMS,100359,Mopub
2.90.206.166 HTTP/1.1,US,22.205,13.074,98,0,1544800498757,24.6537,46.7152,fixed,884d1a3f-4aa6-4c85-98d2-7d33916867a7,FRA|AMS|LHR,15846075,Mopub
51.253.132.235 HTTP/1.1,SG,4.973,3.376,374,0,1544800498854,21.5169,39.2192,fixed,841b3f8e-8505-45e0-aeaf-0a4de7d83342,FRA|AMS,13224155,Mopub
151.255.71.153 HTTP/1.1,US,48.522,20.009,145,0,1544800498953,21.5169,39.2192,cellular,9523a613-4be4-4b3a-a1bc-038fc061e436,AMS|FRA,100665,Mopub
51.36.46.167 HTTP/1.1,US,14.664,36.241,235,0,1544800498953,24.6537,46.7152,cellular,cfa512e9-94d2-4106-ab5a-b15d69b0472f,RUH,783426,Mopub
37.104.150.46 HTTP/1.1,DE,5.573,6.787,117,0,1544800498952,24.6537,46.7152,fixed,6b8ffae6-2d50-4e21-b83d-c069c7a50bdd,FRA|LHR,15846075,Mopub
51.36.163.173 HTTP/1.1,US,31.428,19.427,116,0,1544800499057,26.4344,50.1033,fixed,c91b961d-c08f-48c3-8248-a574036f3a08,RUH,859859,Mopub
2.90.236.72 HTTP/1.1,SG,11.801,2.852,122,0,1544800499155,24.6537,46.7152,unknown,eace74ed-28a2-4587-8bdb-36ba5b1e1ebc,FRA|AMS,683207,Mopub
176.45.227.13 HTTP/1.1,US,10.450,10.521,130,0,1544800499153,21.5169,39.2192,fixed,e799f916-3916-4a95-b38e-b60c0007ca44,LHR|FRA,1392935,Mopub
176.45.227.13 HTTP/1.1,US,31.950,11.503,110,0,1544800499153,21.5169,39.2192,fixed,e799f916-3916-4a95-b38e-b60c0007ca44,AMS|LHR|FRA,1392935,Mopub
151.254.93.154 HTTP/1.1,DE,10.772,17.230,179,0,1544800499153,24.6537,46.7152,cellular,3b3747df-5a7a-471f-8959-bf241c71e6c7,FRA|AMS,15846075,Mopub
77.30.0.25 HTTP/1.1,US,0.547,2.883,248,0,1544800499253,26.326,43.975,fixed,9f0e7376-a78c-4c89-8d4b-27bf22a3149b,FRA,1392935,Mopub
37.56.36.202 HTTP/1.1,GB,20.131,2.855,93,0,1544800499353,21.5169,39.2192,fixed,89df3e0c-c260-499b-a555-6d00d4e3b087,AMS|FRA,13224155,Mopub
51.36.199.233 HTTP/1.1,US,1.337,4.107,694,0,1544800499457,24.6537,46.7152,fixed,076f0cdf-71ae-42a7-9caf-2e9dbeae7335,RUH,15112320,Mopub
95.218.187.162 HTTP/1.1,GB,8.373,5.865,207,0,1544800499657,24.6537,46.7152,fixed,f080a884-cb1e-4471-9016-5dd548a88d03,AMS|LHR,13224155,Mopub
37.107.65.74 HTTP/1.1,US,11.720,1.579,122,0,1544800499653,24.6537,46.7152,fixed,95762572-cce4-45e2-a81f-de4f3d23ed9e,FRA|AMS|LHR,13224155,Mopub
95.186.23.129 HTTP/1.1,DE,29.312,27.348,135,0,1544800499653,24.6537,46.7152,cellular,206796ca-19ce-4c82-9ce4-a06caf5f5100,FRA|AMS|LHR,1392935,Mopub
51.39.145.123 HTTP/1.1,US,1.790,5.976,171,0,1544800499753,26.4344,50.1033,cellular,7938564a-332c-40a5-b236-dc581de2eca0,RUH,783426,Mopub
93.169.208.190 HTTP/1.1,DE,3.163,2.687,149,0,1544800499853,24.6537,46.7152,fixed,668b439c-3fd5-4830-9fff-afb9141866d1,FRA|LHR|AMS,13224155,Mopub
37.42.185.137 HTTP/1.1,AE,30.586,17.870,100,0,1544800499955,24.6537,46.7152,none,40f7a1f8-ebb4-4367-bde4-e57a2f315625,DXB,1392935,Mopub
51.39.101.209 HTTP/1.1,US,10.801,17.714,176,0,1544800500057,21.5169,39.2192,cellular,225cf47e-3351-4cdc-81d0-e67dc031573d,RUH,100503,Mopub
51.36.148.134 HTTP/1.1,US,2.616,8.141,534,0,1544800500259,26.4344,50.1033,fixed,bb92e896-f420-4bf5-8f80-1a894ef1583b,RUH,13224155,Mopub
188.51.191.202 HTTP/1.1,DE,35.658,78.996,132,0,1544800500459,21.5169,39.2192,fixed,b0e7b842-0a4b-456c-b5f8-155fe269e317,AMS,617648,Mopub
51.253.109.114 HTTP/1.1,NL,4.160,2.829,178,0,1544800500559,26.4344,50.1033,cellular,abea5dde-22dc-4823-908d-7b56a53dd3c3,AMS|LHR,783426,Mopub
5.108.74.156 HTTP/1.1,AE,23.936,25.867,98,0,1544800500655,21.5169,39.2192,cellular,5bff0de1-502f-487f-82f3-ff1269dd8d62,DXB,13224155,Mopub
5.244.172.255 HTTP/1.1,AE,35.199,8.722,84,0,1544800500657,21.5169,39.2192,cellular,45115419-4561-483f-9cb2-0a40157412bb,DXB,1293967,Mopub
37.224.129.220 HTTP/1.1,US,14.224,9.484,274,0,1544800500759,24.6537,46.7152,cellular,6e73e6b6-13a5-46a0-ade7-05c428711c93,FRA|AMS|LHR,1392935,Mopub
2001:16a2:d83:ab00:5db1:5f39:f077:3ad2 HTTP/1.1,GB,51.400,16.569,144,0,1544800500957,24.6537,46.7152,fixed,d358ed99-2562-4899-933a-1ef595011c02,FRA|AMS,783426,Mopub
51.36.227.165 HTTP/1.1,US,2.085,6.405,222,0,1544800500959,24.6537,46.7152,cellular,3827dc84-3094-41c7-b272-d42036f2c38c,RUH,783426,Mopub
93.169.239.240 HTTP/1.1,NL,5.640,7.769,173,0,1544800500961,24.6537,46.7152,fixed,c5492ae5-b870-45a4-9bb8-923f1ee4252b,LHR|FRA,1392935,Mopub
94.99.98.246 HTTP/1.1,DE,25.599,44.035,211,0,1544800501253,24.4686,39.6142,fixed,7ab71f8f-d005-4373-bd32-abb07686962d,FRA|AMS,13862807,Mopub
2.91.242.255 HTTP/1.1,GB,1.437,3.049,1363,0,1544800501253,24.6537,46.7152,fixed,cdefde47-da73-4147-9aeb-36cc90114b52,AMS|LHR,13224155,Mopub
2001:16a2:b6b9:b873:fc4a:2dac:2586:405a HTTP/1.1,GB,2.273,4.021,346,0,1544800501257,21.5169,39.2192,fixed,6f3341e0-07c5-4882-841b-11d948aff552,FRA,15112320,Mopub
37.42.59.111 HTTP/1.1,AE,8.204,4.095,94,0,1544800501353,24.6537,46.7152,fixed,99ca5026-4d54-41ff-ad00-afa593900672,DXB,783426,Mopub
93.169.31.120 HTTP/1.1,DE,2.052,6.841,132,0,1544800501453,24.6537,46.7152,cellular,fe68a096-8672-4807-a789-c9164c828630,FRA|LHR,14322858,Mopub
37.42.88.109 HTTP/1.1,AE,5.034,12.304,70,0,1544800501557,24.6537,46.7152,cellular,c40ddd07-5f33-4406-ab2e-797c4bf2306d,DXB,1392935,Mopub
51.253.105.1 HTTP/1.1,SG,1.135,3.014,163,0,1544800501553,26.4344,50.1033,fixed,bd4b5e2a-8dd2-488d-a711-1ca9461e6876,AMS,15846075,Mopub
151.254.91.25 HTTP/1.1,GB,18.739,17.147,157,0,1544800501657,24.6537,46.7152,cellular,d34996ac-6845-44f6-bd8d-c2a80cfbba2e,FRA|LHR,13224155,Mopub
129.208.7.134 HTTP/1.1,US,3.073,0.000,175,0,1544800501753,21.5169,39.2192,none,22fbabd1-5614-4800-a009-936495fcbe5f,LHR|FRA|AMS,1392935,Mopub
129.208.7.134 HTTP/1.1,US,4.691,2.763,201,0,1544800501755,21.5169,39.2192,none,22fbabd1-5614-4800-a009-936495fcbe5f,LHR|FRA|AMS,1392935,Mopub
176.47.116.238 HTTP/1.1,SG,31.928,30.428,148,0,1544800501757,21.5169,39.2192,cellular,93ada2bd-a246-479a-8482-072afc7d2f92,FRA|LHR,100803,Mopub
151.255.13.224 HTTP/1.1,DE,20.856,18.846,112,0,1544800502062,21.5169,39.2192,none,c740b4f7-a7e9-40d5-b480-1577abbda19b,FRA|AMS|LHR,1392935,Mopub
51.253.15.75 HTTP/1.1,GB,11.425,35.763,154,0,1544800502106,26.4344,50.1033,none,436dd3e4-5977-4d6a-9ca2-9839329be5e8,FRA,13224155,Mopub
93.168.129.59 HTTP/1.1,GB,27.136,26.460,151,0,1544800502157,24.6537,46.7152,cellular,2a05970c-c384-4c39-b679-73804fe0169a,AMS|LHR|FRA,1392935,Mopub
37.124.97.192 HTTP/1.1,AE,5.094,9.624,246,0,1544800502157,25.3646,49.5653,cellular,5e002742-0df3-477a-b080-81180412cda4,DXB,933694,Mopub
109.83.119.65 HTTP/1.1,AE,40.463,10.746,76,0,1544800502355,24.6537,46.7152,fixed,6f5ade90-b086-4e50-85d3-2a7c5f0a012d,DXB,100523,Mopub
151.255.73.78 HTTP/1.1,NL,4.460,9.179,156,0,1544800502357,21.5169,39.2192,fixed,5b166f5e-9073-4cab-bde4-b51eb38fc03f,FRA|AMS,13224155,Mopub
188.54.133.91 HTTP/1.1,DE,3.934,2.665,222,0,1544800502357,21.5169,39.2192,fixed,148711c3-aaa1-4ec7-9508-4401fc435044,FRA|AMS|LHR,15846075,Mopub
51.39.193.179 HTTP/1.1,US,9.711,8.362,199,0,1544800502553,24.6537,46.7152,cellular,034ca91d-a02d-40bf-85bc-e84a13b87350,RUH,783426,Mopub
5.110.252.223 HTTP/1.1,AE,14.422,15.457,104,0,1544800502755,21.5169,39.2192,cellular,450af0d5-48cf-4c45-a77c-a2a8838eb300,DXB,13862807,Mopub
5.245.9.34 HTTP/1.1,AE,3.557,1.848,112,0,1544800502755,21.5169,39.2192,cellular,dde801a0-a305-41eb-bd64-19d4189133e9,DXB,15846075,Mopub
2001:16a2:14ad:1f00:71b9:9cb7:18c2:3b9e HTTP/1.1,DE,12.312,1.774,178,0,1544800502957,24.6537,46.7152,fixed,520b46b5-0b6f-45a3-a986-3c20e717d91f,LHR|AMS,13224155,Mopub
51.39.30.152 HTTP/1.1,US,18.016,29.962,193,0,1544800503059,24.6537,46.7152,fixed,bcca74ed-eaf9-4eb4-b0d3-bc3054f9bd1f,RUH,13224155,Mopub
31.166.225.146 HTTP/1.1,AE,23.678,6.944,62,0,1544800503057,21.5169,39.2192,fixed,9ffa96b6-e4fc-4ea4-b352-090622536105,DXB,15846075,Mopub
176.19.168.100 HTTP/1.1,AE,0.010,3.798,118,0,1544800503255,24.6537,46.7152,fixed,b98d7cf3-3620-4484-b2bf-76732c70032f,DXB,13224155,Mopub
51.36.29.191 HTTP/1.1,US,2.432,0.000,282,0,1544800503359,24.6537,46.7152,cellular,92e58c98-befb-4122-87ee-68b5b035781f,RUH,100503,Mopub
95.218.252.42 HTTP/1.1,SG,18.781,8.087,115,0,1544800503455,24.6537,46.7152,fixed,f0ee9f6f-9cfe-48cc-8dfa-97f2083fa083,LHR|FRA|AMS,15846075,Mopub
51.218.201.3 HTTP/1.1,GB,1.743,2.621,151,0,1544800503455,24.6537,46.7152,fixed,d0eb44f4-5982-4e96-a55c-646cadc0939d,AMS|LHR,698059,Mopub
51.36.138.251 HTTP/1.1,US,2.330,3.184,168,0,1544800503453,26.4344,50.1033,cellular,213ed395-5409-4619-bc30-ef8c1d4e5f29,RUH,783426,Mopub
51.253.46.66 HTTP/1.1,US,16.340,6.340,174,0,1544800503659,26.4344,50.1033,fixed,03360d93-6f77-4241-8aa1-d9db8df51ea2,AMS|LHR|FRA,15846075,Mopub
95.187.48.190 HTTP/1.1,US,17.422,7.481,128,0,1544800503753,21.5169,39.2192,fixed,ca98d602-c601-4543-b2af-ea4c4326321f,AMS|LHR,289674,Mopub
2.91.102.91 HTTP/1.1,SG,14.902,10.456,135,0,1544800503752,26.326,43.975,fixed,b7c46a1b-5bb6-40c2-96cb-c04155d5a1e3,FRA|AMS,13224155,Mopub
5.41.178.87 HTTP/1.1,SG,0.846,6.592,261,0,1544800503852,21.5169,39.2192,fixed,7c9e0841-728e-46ec-9b0b-8ec5e956702b,FRA|AMS,13224155,Mopub
5.156.130.134 HTTP/1.1,GB,0.370,3.991,640,0,1544800503852,24.6537,46.7152,fixed,9b07da49-faac-43cc-bd11-377fb1b1522b,AMS|LHR,13224155,Mopub
51.253.192.251 HTTP/1.1,NL,8.066,4.120,166,0,1544800503953,21.5169,39.2192,cellular,25ef0b3d-34c9-4dce-bf42-a1e28a2a0ced,AMS,13224155,Mopub
5.110.158.148 HTTP/1.1,AE,2.881,2.861,143,0,1544800503957,21.5169,39.2192,cellular,9b7880c9-08e3-4d1e-bbe7-d881dd616237,DXB,13224155,Mopub
51.39.101.102 HTTP/1.1,US,7.058,19.274,152,0,1544800503955,21.5169,39.2192,fixed,d2c25c42-1425-4b21-aeca-a03f6ff0eaa1,RUH,698059,Mopub
51.36.63.140 HTTP/1.1,US,21.189,9.307,63,0,1544800504055,24.6537,46.7152,fixed,2df2c838-3845-493c-ab81-02e92b0a2596,RUH,13224155,Mopub
90.148.234.103 HTTP/1.1,DE,6.785,2.702,128,0,1544800504157,21.5169,39.2192,fixed,1a0cf69c-7011-437f-a8fe-0e7ee2d15b3b,LHR|AMS,13224155,Mopub
185.133.180.132 HTTP/1.1,AE,7.004,1.306,90,0,1544800504255,24.6537,46.7152,cellular,2cdfe3e9-adf3-4b27-8c6c-20c3e3e4e83e,DXB,698059,Mopub
188.248.77.62 HTTP/1.1,GB,21.770,6.365,139,0,1544800504557,24.6537,46.7152,fixed,71a95509-3190-42d8-bd07-888f2244b056,LHR,13224155,Mopub
51.253.10.186 HTTP/1.1,GB,8.508,2.870,177,0,1544800504554,26.4344,50.1033,fixed,c4198717-940f-4bf5-9813-c6f64e78633c,AMS|FRA,4103400,Mopub
2001:16a2:38a7:ed00:48c1:7031:7348:8ec HTTP/1.1,DE,28.659,3.910,112,0,1544800504553,25.3646,49.5653,fixed,16aa38b0-fd22-41ce-9207-27d12645230d,LHR|FRA|AMS,15846075,Mopub
51.252.32.162 HTTP/1.1,DE,15.952,14.663,152,0,1544800504653,26.4344,50.1033,cellular,37df161e-7594-492e-9bce-47e6b7e92856,FRA|AMS,13224155,Mopub
31.167.193.68 HTTP/1.1,AE,33.905,22.007,60,0,1544800504753,21.5169,39.2192,fixed,e3ca6212-da52-4fd1-8050-5848caffc034,DXB,13224155,Mopub
37.124.97.192 HTTP/1.1,AE,11.930,7.959,2095,0,1544800504755,25.3646,49.5653,cellular,5e002742-0df3-477a-b080-81180412cda4,DXB,933694,Mopub
188.52.40.72 HTTP/1.1,DE,21.651,3.098,128,0,1544800504757,26.326,43.975,fixed,b5764e6f-de91-4fae-a371-895da19c9796,AMS|FRA,100501,Mopub
151.255.67.146 HTTP/1.1,DE,0.367,3.863,488,0,1544800504953,21.5169,39.2192,fixed,f327c7fe-0cfa-4c44-a242-0c9235d858fa,FRA,100359,Mopub
95.184.41.246 HTTP/1.1,DE,3.979,1.444,128,0,1544800504957,24.6537,46.7152,cellular,793b7e91-e098-4876-a39f-73b6fbda3436,FRA,1392935,Mopub
188.48.201.183 HTTP/1.1,GB,2.013,15.368,256,0,1544800505153,21.5169,39.2192,fixed,7b7b2a37-c63b-4734-bb79-46f49df712a6,LHR,15846075,Mopub
51.39.200.201 HTTP/1.1,US,4.050,0.000,147,0,1544800505153,24.6537,46.7152,cellular,bfd10c39-837f-4a9a-8d1e-37b3645c28e9,RUH,13859075,Mopub
2001:16a2:101e:ee00:c8ac:f2be:4d2:ede8 HTTP/1.1,NL,35.552,48.330,151,0,1544800505255,24.6537,46.7152,fixed,ae89e411-6334-40b1-b14c-d641a1c7a7f6,FRA|AMS,13224155,Mopub
2001:16a2:3876:8e00:30e5:a5cf:18b2:296 HTTP/1.1,DE,1.324,3.705,234,0,1544800505253,24.6537,46.7152,fixed,04dd662f-0bb6-4c70-a419-ea68e99e681f,AMS|FRA|LHR,13224155,Mopub
95.184.56.118 HTTP/1.1,JP,1.180,5.611,181,0,1544800505261,24.6537,46.7152,fixed,7ebb74e3-d574-49a0-a669-fd94b755e624,AMS|LHR,13224155,Mopub
129.208.35.219 HTTP/1.1,NL,5.232,2.886,1153,0,1544800505355,21.5169,39.2192,fixed,4e41a4a0-67fc-4dc3-9d55-a4b72121478a,FRA,1392935,Mopub
95.186.80.158 HTTP/1.1,JP,8.371,6.322,134,0,1544800505453,21.5169,39.2192,fixed,e0c577d0-5ad8-4f97-8798-8726c6e98d0a,AMS|LHR,15846075,Mopub
178.87.245.42 HTTP/1.1,GB,12.626,5.499,144,0,1544800505553,26.4344,50.1033,fixed,25747637-7135-4bcf-a214-0c49028f6406,FRA|AMS,100501,Mopub
95.218.38.220 HTTP/1.1,US,8.077,3.876,1238,0,1544800505553,24.6537,46.7152,fixed,5a399990-fcc1-4fc1-9f5f-c7d53a21dde8,FRA|LHR,13224155,Mopub
178.80.134.182 HTTP/1.1,AE,25.734,7.041,40,0,1544800505657,26.2794,50.2083,fixed,8f4a17e1-ea49-4678-9b99-b5f5f621fa29,DXB,13224155,Mopub
51.39.224.69 HTTP/1.1,US,7.540,6.527,271,0,1544800505761,24.6537,46.7152,cellular,4ea55d18-7918-40cc-85e2-a57792f48c02,RUH,783426,Mopub
37.121.185.241 HTTP/1.1,AE,3.278,0.000,123,0,1544800505755,26.4344,50.1033,cellular,d4f1554b-ab58-4e07-b60b-25a75d3a55d4,DXB,1392935,Mopub
2001:16a2:5750:a100:8171:ac88:9323:ad9 HTTP/1.1,DE,3.856,2.621,238,0,1544800505860,24.4686,39.6142,fixed,64b18b68-5123-43ea-8e08-59b631296acd,FRA|AMS|LHR,15846075,Mopub
51.36.149.96 HTTP/1.1,US,0.746,12.273,392,0,1544800505955,26.4344,50.1033,fixed,3347cb20-9d86-4105-9642-b2e12920d9ff,RUH,15846075,Mopub
2001:16a2:8c26:5d00:948d:60b8:bf3f:78e4 HTTP/1.1,DE,12.203,9.112,127,0,1544800505960,21.5169,39.2192,fixed,0ee46a8b-8aa0-49e4-9a50-3c8149f83951,FRA|LHR,13224155,Mopub
46.184.88.43 HTTP/1.1,IT,1.302,4.065,118,0,1544800505960,21.5169,39.2192,fixed,772f237f-591c-44da-bd37-c44ebcb5f7c9,MRS,1368560,Mopub
95.186.55.34 HTTP/1.1,JP,14.562,13.065,152,0,1544800506053,21.5169,39.2192,cellular,0f634abb-3d4e-4be9-88d1-de75edbd9f96,LHR|AMS,16311667,Mopub
5.244.132.11 HTTP/1.1,AE,41.354,4.337,108,0,1544800506057,21.5169,39.2192,cellular,3954993c-c0fa-46f4-83a0-c7f89bc16f9a,DXB,15846075,Mopub
176.44.35.24 HTTP/1.1,GB,2.453,2.872,161,0,1544800506152,21.5169,39.2192,fixed,a1287cdf-bd25-445b-b3f5-f4b480f9d47e,LHR|FRA,13224155,Mopub
176.44.217.127 HTTP/1.1,JP,1.797,6.198,308,0,1544800506352,21.4267,39.8261,fixed,9b2893db-ecb4-4133-97a5-2e97c022e4e0,AMS|LHR,14322858,Mopub
93.169.218.58 HTTP/1.1,DE,21.727,26.018,142,0,1544800506452,24.6537,46.7152,cellular,aa2af98c-0288-41cb-b697-88b6f0577172,FRA|AMS,603275,Mopub
151.255.122.255 HTTP/1.1,NL,9.749,5.781,128,0,1544800506561,21.5169,39.2192,cellular,12dc60ba-2e70-490e-b010-2af4e9a12d31,FRA|LHR,13224155,Mopub
51.218.190.46 HTTP/1.1,SG,1.953,2.663,173,0,1544800506755,24.6537,46.7152,fixed,32251105-a5cd-4dde-b4cb-139496178544,LHR,1392935,Mopub
37.124.131.199 HTTP/1.1,AE,1.051,4.794,80,0,1544800506857,26.4344,50.1033,fixed,bae10cea-406c-405c-8d2e-bf9106f67599,DXB,15846075,Mopub
78.95.108.182 HTTP/1.1,DE,14.351,11.964,140,0,1544800506857,24.6537,46.7152,fixed,2d72d58c-7320-489b-a816-e76a71bc9986,FRA,13224155,Mopub
